,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_coef_of_variation,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_coef_of_variation,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.log_ll,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.num_trials,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.log_ll,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.num_trials,columbia_card_task_hot.probability_sensitivity,go_nogo.acc,go_nogo.bias,go_nogo.commission_errors,go_nogo.dprime,go_nogo.go_acc,go_nogo.go_rt,go_nogo.nogo_acc,go_nogo.omission_errors,hierarchical_rule.acc,hierarchical_rule.avg_rt,hierarchical_rule.avg_rt_error,hierarchical_rule.missed_percent,hierarchical_rule.post_error_slowing,hierarchical_rule.score,hierarchical_rule.std_rt,hierarchical_rule.std_rt_error,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_acc,information_sampling_task.Decreasing_Win_boxes_opened,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Decreasing_Win_total_points,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_acc,information_sampling_task.Fixed_Win_boxes_opened,information_sampling_task.Fixed_Win_motivation,information_sampling_task.Fixed_Win_total_points,keep_track.score,kirby.exp_discount_rate,kirby.exp_discount_rate_large,kirby.exp_discount_rate_medium,kirby.exp_discount_rate_small,kirby.exp_match_pct,kirby.exp_match_pct_large,kirby.exp_match_pct_medium,kirby.exp_match_pct_small,kirby.hyp_discount_rate,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,kirby.hyp_match_pct,kirby.hyp_match_pct_large,kirby.hyp_match_pct_medium,kirby.hyp_match_pct_small,kirby.percent_patient,kirby.percent_patient_large,kirby.percent_patient_medium,kirby.percent_patient_small,kirby.warnings,ravens.score,simple_reaction_time.avg_rt,simple_reaction_time.missed_percent,simple_reaction_time.std_rt,two_stage_decision.avg_rt,two_stage_decision.missed_percent,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance
s396,,,,,,,,,16.25,0.0106060606,1,-25.1603986132,-0.0034545455,12,-7.8939393939,13.1666666667,0.03125,2,-18.7533548332,-0.006375,12,-8.34375,0.9771428571,-1.0446256807,0.25,3.4382308617,1.0,352.0,0.75,0.0,0.5754189944,876.0,1013.0,0.0055555556,102.1944444444,103,254.8442703537,298.3107034444,,,,,,,,,,,0.6428571429000001,0.999299955,0.9995999600000001,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0006324555,0.00029472250000000004,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.7142857143,0.75,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s396', 'Incorrect number of trials in small condition for worker_id:s396', 'Incorrect number of trials in medium condition for worker_id:s396', 'Incorrect number of trials in large condition for worker_id:s396']",8,295.0,0.0,24.1980343182,754.82,0.0,0.8680794203000001,-0.44851529710000004,0.09725757310000001
s397,,,,,,,,,13.4166666667,-0.053030303,0,-27.6930480948,0.0026464646,12,-1.6717171717000001,6.6153846154,0.06589743590000001,0,-25.045107447,-0.0033025641,13,-1.2038461538,0.9885714286,-0.8264847475,0.1333333333,3.8745127282,1.0,290.5,0.8666666667,0.0,0.4114285714,679.5,665.0,0.0277777778,-0.6315789474,72,254.4207803813,185.7781833518,,,,,,,,,,,0.7142857143,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.6428571429000001,0.5,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s397', 'Incorrect number of trials in small condition for worker_id:s397', 'Incorrect number of trials in medium condition for worker_id:s397', 'Incorrect number of trials in large condition for worker_id:s397']",4,291.0,0.33333333330000003,70.7271965126,543.62,0.0,0.7506988224000001,-0.3442419386,0.8321502224
s402,,,,,,,,,10.0,-1.3877787809999998e-16,0,323.6824646508,-8.404735241000001e-16,12,0.0,11.2727272727,0.0111764706,2,-16.0435791283,-0.0061647059,11,-1.6588235294,0.9771428571,-0.7821716205,0.1764705882,3.4221422244,0.9936708861,398.0,0.8235294118,0.0063291139,0.3351955307,566.0,550.0,0.0055555556,159.6363636364,60,355.9225999781,337.6009058037,0.8170028687,0.9,11.7,0.0010498144,1110.0,1.0,1.0,25.0,0.0012005926,200.0,0.4210526316,0.9538658187000001,0.9368117971000001,0.9538658187000001,0.9538658187000001,1.0,1.0,1.0,1.0,0.06403124240000001,0.0399243052,0.06403124240000001,0.06403124240000001,1.0,1.0,1.0,1.0,0.2857142857,0.25,0.2,0.4,"['Incorrect number of total trials for worker_id:s402', 'Incorrect number of trials in small condition for worker_id:s402', 'Incorrect number of trials in medium condition for worker_id:s402', 'Incorrect number of trials in large condition for worker_id:s402']",6,360.0,0.0,69.3839480878,561.205,0.0,-0.6638707799,-0.0279338721,-0.5691913699
s403,,,,,,,,,5.75,-0.0285714286,0,-25.2580922453,-0.0064285714,12,-1.5833333333000001,18.538461538500002,0.19191176470000001,3,-28.8077657845,-0.0172156863,13,-1.862745098,0.9828571429,-0.91742081,0.1764705882,3.6926406032,1.0,304.0,0.8235294118,0.0,0.3777777778,793.0,714.5,0.0,-18.8333333333,68,271.6510569675,252.4883598563,0.6809286594,0.6000000000000001,5.6,0.0013511221,840.0,0.869140625,0.5,15.5,0.0020878044,0.0,0.5882352941,0.9741544815000001,0.9368117971000001,0.9844600706000001,0.9538658187000001,0.8571428571,0.75,1.0,1.0,0.025234410000000002,0.25,0.0158414076,0.06403124240000001,0.8571428571,1.0,1.0,1.0,0.2857142857,0.0,0.4,0.4,"['Incorrect number of total trials for worker_id:s403', 'Incorrect number of trials in small condition for worker_id:s403', 'Incorrect number of trials in medium condition for worker_id:s403', 'Incorrect number of trials in large condition for worker_id:s403']",7,274.0,0.0,66.4784134848,830.7010309278,0.03,-0.1879424649,-0.33555764320000003,0.1575153729
s408,,,,,,,,,8.75,-0.08125,1,-17.5649353506,-0.0025,12,-2.3125,7.3846153846,-0.0071794872,1,0.6645083228,0.00037948720000000003,13,-2.4230769231,0.9771428571,-1.0211094138,0.23529411760000002,3.4852633955,1.0,347.0,0.7647058824,0.0,0.4972067039,1016.0,996.0,0.0055555556,112.44,89,387.38200187,361.7378217513,0.6083211422,0.7000000000000001,3.1,0.0007580338,1240.0,0.6854705811,1.0,9.0,0.0008435886,200.0,0.6470588235,0.9844600706000001,0.9967484003,0.9844600706000001,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0158414076,0.0024746160000000002,0.0158414076,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5,0.5,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s408', 'Incorrect number of trials in small condition for worker_id:s408', 'Incorrect number of trials in medium condition for worker_id:s408', 'Incorrect number of trials in large condition for worker_id:s408']",0,335.0,0.0,62.8327767796,726.19,0.0,-0.1118463796,-0.2223813798,-0.0800158556
s409,,,,,,,,,2.9166666667000003,0.10625000000000001,2,-19.6648510853,-0.0095,12,-1.125,3.9166666667000003,0.0011363636,2,-10.7348196467,-0.0038181818,12,-0.9545454545000001,0.9885714286,-0.7884548394,0.11764705880000001,3.9505725443,1.0,358.5,0.8823529412000001,0.0,0.3777777778,1014.5,993.0,0.0,138.5384615385,68,276.1728008603,347.8205574757,0.7225572586,0.6000000000000001,7.8,0.0011932081,650.0,1.0,1.0,25.0,0.0010895348000000001,200.0,0.6315789474,0.9844600706000001,0.9967484003,0.9844600706000001,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0158414076,0.0024746160000000002,0.0158414076,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5,0.5,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s409', 'Incorrect number of trials in small condition for worker_id:s409', 'Incorrect number of trials in medium condition for worker_id:s409', 'Incorrect number of trials in large condition for worker_id:s409']",7,310.0,0.0,42.8527880241,709.555,0.0,-0.5078197782,-0.6712527500000001,-0.555603258
s420,,,,,,,,,9.8333333333,0.0519512195,0,-30.3015166174,-0.0039121951,12,-1.6756097561,13.4615384615,0.0053921569,1,-24.0707479312,-0.0024264706000000002,13,-2.612745098,1.0,0.0,0.0,5.5274822231,1.0,402.0,1.0,0.0,0.406779661,710.5,691.0,0.0166666667,181.5,72,217.9810973521,207.178314131,0.7112888336000001,0.7000000000000001,9.6,0.0012869834000000001,720.0,0.9687500000000001,1.0,20.0,0.0013785498,100.0,0.5,0.9844600706000001,0.9967484003,0.9844600706000001,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0158414076,0.0024746160000000002,0.0158414076,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5,0.5,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s420', 'Incorrect number of trials in small condition for worker_id:s420', 'Incorrect number of trials in medium condition for worker_id:s420', 'Incorrect number of trials in large condition for worker_id:s420']",4,377.0,0.0,69.9219719556,679.83,0.0,0.3860151281,0.0834398769,0.4730139353
s421,50.0,,0.5,0.0,28.4736842105,13.901912023,0.36666666670000003,520.0,12.5833333333,-0.006565656600000001,1,-14.5640919381,0.0004242424,12,-4.2323232323,11.3571428571,0.0623339658,1,-35.9571905194,0.0005464896,14,-2.5056925996,1.0,0.0,0.0,5.5274822231,1.0,318.0,1.0,0.0,0.5722222222000001,678.0,689.0,0.0,-70.1111111111,103,171.6677375262,170.9598950464,0.6603713036000001,0.30000000000000004,5.4,0.0011493297,-140.0,0.7302575111,1.0,5.25,0.0017377773000000001,400.0,0.5,0.9741544815000001,0.9368117971000001,0.9844600706000001,0.9538658187000001,0.9285714286000001,1.0,1.0,1.0,0.025234410000000002,0.0399243052,0.0158414076,0.06403124240000001,0.9285714286000001,1.0,1.0,1.0,0.3571428571,0.25,0.4,0.4,"['Incorrect number of total trials for worker_id:s421', 'Incorrect number of trials in small condition for worker_id:s421', 'Incorrect number of trials in medium condition for worker_id:s421', 'Incorrect number of trials in large condition for worker_id:s421']",6,280.0,0.0,34.2024549986,706.8232323232,0.01,-0.5883957054,0.5748593698000001,-0.3909476918
s425,,,,,,,,,10.25,0.2070895522,3,-20.1145625356,-0.0129552239,12,-2.9328358209000003,7.3333333333,0.1022727273,1,-26.1816236093,-0.0127272727,12,-1.0454545455,0.9828571429,-0.91742081,0.1764705882,3.6926406032,1.0,349.5,0.8235294118,0.0,0.3166666667,1133.0,1121.0,0.0,86.2,57,352.3842323985,318.8553487711,0.7898870468,0.8,8.3,0.0011568534000000001,1130.0,0.9946289062,1.0,20.0,0.0014787059,200.0,0.5294117647000001,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.6428571429000001,0.5,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s425', 'Incorrect number of trials in small condition for worker_id:s425', 'Incorrect number of trials in medium condition for worker_id:s425', 'Incorrect number of trials in large condition for worker_id:s425']",6,320.0,0.0,49.1817735228,556.915,0.0,0.9341049346,0.1935808111,1.4435620942
s427,,,,,,,,,19.0,0.0077464789,1,-23.585981948,-0.0032676056,12,-2.338028169,14.9166666667,-0.0076923077000000005,0,-28.6875943449,-7.69231e-05,12,0.8076923077,0.9657142857000001,-1.2225508738,0.375,3.0823804755,1.0,330.0,0.625,0.0,0.4555555556,990.0,1029.5,0.0,143.3684210526,82,384.7814517134,378.6300653452,0.7865528107,1.0,9.7,0.0007102496,1530.0,0.9609375,1.0,18.5,0.0014972610000000002,200.0,0.5294117647000001,0.999299955,0.9995999600000001,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0006324555,0.00029472250000000004,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.7142857143,0.75,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s427', 'Incorrect number of trials in small condition for worker_id:s427', 'Incorrect number of trials in medium condition for worker_id:s427', 'Incorrect number of trials in large condition for worker_id:s427']",6,275.0,0.0,42.9484165772,734.28,0.0,-0.8607934422,-0.058853830600000004,-0.39856528960000004
s430,,,,,,,,,10.0833333333,0.2145833333,1,-27.4275112804,-0.0050833333,12,-1.8958333333000001,16.1818181818,0.0714285714,1,-24.9974100767,0.0008571429000000001,11,-3.9464285714000003,0.9714285714,-1.1374823502,0.3125,3.2525175227,1.0,353.0,0.6875,0.0,0.3107344633,725.0,668.0,0.0166666667,-112.5,55,329.3344293116,293.1156415106,0.7857666016,0.8,16.4,0.0016728677,470.0,1.0,1.0,25.0,0.0009618344,100.0,0.8461538462,0.9741544815000001,0.9368117971000001,0.9844600706000001,0.9538658187000001,0.8571428571,0.75,1.0,1.0,0.025234410000000002,0.25,0.0158414076,0.06403124240000001,0.8571428571,1.0,1.0,1.0,0.2857142857,0.0,0.4,0.4,"['Incorrect number of total trials for worker_id:s430', 'Incorrect number of trials in small condition for worker_id:s430', 'Incorrect number of trials in medium condition for worker_id:s430', 'Incorrect number of trials in large condition for worker_id:s430']",1,367.0,0.0,184.7063917984,701.8939393939,0.01,-0.6683918879,-0.15915721400000002,-0.6022531541
s441,29.0,,0.6666666667000001,0.0,24.7058823529,4.454838744,0.4333333333,391.0,10.0,-1.804112415e-16,0,348.9808742307,-1.0234868509999999e-16,12,0.0,12.4285714286,0.009487666,1,-28.2902920444,-0.00034914610000000003,14,-4.4421252372,0.9771428571,-0.9437991312,0.1904761905,3.6398839607999998,1.0,371.5,0.8095238095,0.0,0.39548022600000005,828.0,683.0,0.0166666667,24.8823529412,70,370.1487239567,329.306232526,,,,,,,,,,,0.5714285714,0.9844600706000001,0.9967484003,0.9844600706000001,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0158414076,0.0024746160000000002,0.0158414076,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5,0.5,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s441', 'Incorrect number of trials in small condition for worker_id:s441', 'Incorrect number of trials in medium condition for worker_id:s441', 'Incorrect number of trials in large condition for worker_id:s441']",4,322.0,0.0,47.0029441286,554.75,0.02,-0.5494610482,-0.39651207520000004,-0.2324350903
s449,,,,,,,,,4.9166666667,0.09701492540000001,2,-20.1011646886,-0.0045074627,12,-1.2611940299,5.4,0.07941640380000001,1,-30.3589277113,-0.0063154574,15,-1.0078864353,0.9714285714,-1.1111730132,0.2941176471,3.3051361967,1.0,333.5,0.7058823529,0.0,0.5111111111000001,846.0,910.0,0.0,38.2692307692,92,243.8094712876,236.8856261902,0.7666687012000001,0.9,9.7,0.0017125011,1280.0,1.0,1.0,25.0,0.0022413362,200.0,0.7692307692,0.9844600706000001,0.9967484003,0.9844600706000001,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0158414076,0.0024746160000000002,0.0158414076,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5,0.5,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s449', 'Incorrect number of trials in small condition for worker_id:s449', 'Incorrect number of trials in medium condition for worker_id:s449', 'Incorrect number of trials in large condition for worker_id:s449']",6,331.0,0.0,72.2043970611,679.0,0.0,0.3378569852,0.2993957726,0.7579905931
s451,,,,,,,,,13.9166666667,0.1058823529,1,-25.547457403,-0.0028235294,12,-2.7941176471,14.6923076923,0.0190972222,1,-19.8310262425,-0.0040625,13,-3.3472222222,0.9885714286,-0.7558107956,0.1052631579,4.0158606318,1.0,375.0,0.8947368421,0.0,0.5055555556,1514.0,1031.0,0.0,161.0,91,445.5973940755,442.3005913116,0.7293655396000001,0.5,11.9,0.0010473463,180.0,1.0,1.0,21.0,0.0011293966,100.0,0.47368421050000004,0.9967484003,0.9967484003,0.9975981938,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5714285714,0.5,0.6000000000000001,0.6000000000000001,"['Incorrect number of total trials for worker_id:s451', 'Incorrect number of trials in small condition for worker_id:s451', 'Incorrect number of trials in medium condition for worker_id:s451', 'Incorrect number of trials in large condition for worker_id:s451']",8,328.0,0.0,50.0787739826,775.1,0.0,0.0418758216,0.5976484637,-0.3071048092
s453,,,,,,,,,10.0,1.908195824e-16,0,323.5791856551,-8.448103328e-16,12,-8.881784197e-16,22.6153846154,-0.2275,0,-34.271263362,-0.00030000000000000003,13,0.275,0.9885714286,-0.3955914585,0.0454545455,4.1724261762,0.9934640523,363.5,0.9545454545000001,0.0065359477,0.2937853107,528.5,489.0,0.0166666667,128.0,52,453.0343827578,400.1430066944,0.7586198807000001,0.9,10.5,0.0009973241,1150.0,1.0,1.0,25.0,0.0014271886,200.0,0.3157894737,0.9538658187000001,0.9368117971000001,0.9538658187000001,0.9538658187000001,1.0,1.0,1.0,1.0,0.06403124240000001,0.0399243052,0.06403124240000001,0.06403124240000001,1.0,1.0,1.0,1.0,0.2857142857,0.25,0.2,0.4,"['Incorrect number of total trials for worker_id:s453', 'Incorrect number of trials in small condition for worker_id:s453', 'Incorrect number of trials in medium condition for worker_id:s453', 'Incorrect number of trials in large condition for worker_id:s453']",1,387.0,0.0,134.2715776945,578.12,0.0,-0.3298219067,0.0438973852,-0.437510881
s456,,,,,,,,,21.3333333333,0.2892857143,2,-30.1827675851,0.0002857143,12,-3.9642857143,6.25,-0.005164319200000001,1,-19.9323589216,0.0005915493,12,-1.3849765258,0.9657142857000001,-1.1931745839,0.3529411765,3.1411330554,1.0,323.5,0.6470588235,0.0,0.323699422,589.5,529.0,0.0388888889,138.0909090909,56,458.7999532235,522.1672610774,,,,,,,,,,,0.3157894737,0.92720086,0.9368117971000001,0.9538658187000001,0.9012813101,0.9285714286000001,1.0,1.0,1.0,0.1006192246,0.0399243052,0.06403124240000001,0.158113883,0.9285714286000001,1.0,1.0,1.0,0.2142857143,0.25,0.2,0.2,"['Incorrect number of total trials for worker_id:s456', 'Incorrect number of trials in small condition for worker_id:s456', 'Incorrect number of trials in medium condition for worker_id:s456', 'Incorrect number of trials in large condition for worker_id:s456']",4,320.0,0.0,90.7159173335,,,,,
s467,,,,,,,,,12.6666666667,-0.12181818180000001,1,-27.4412824139,0.0013818182,12,-2.7454545455,6.7272727273,0.1274193548,1,-21.2695022776,-0.0029032258,11,-1.8629032258,0.9942857143,-0.6492536594,0.0714285714,4.2289749042,1.0,374.0,0.9285714286000001,0.0,0.4444444444,862.0,1004.0,0.0,148.5263157895,80,275.6416033778,258.2648284536,0.6438240051,0.7000000000000001,4.7,0.0008910011,1150.0,0.5,0.8,0.0,,300.0,0.6923076923,0.866,0.9368117971000001,0.8834645520000001,0.866,0.9285714286000001,0.75,1.0,1.0,0.25,0.25,0.1988176822,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"['Incorrect number of total trials for worker_id:s467', 'Incorrect number of trials in small condition for worker_id:s467', 'Incorrect number of trials in medium condition for worker_id:s467', 'Incorrect number of trials in large condition for worker_id:s467']",0,280.0,0.0,29.0357468407,819.11,0.0,0.4223537388,0.2062069044,0.5644153228000001
s469,22.0,2.7386127875,0.1666666667,90.0,13.6956521739,3.3498274394,0.2333333333,300.0,15.8333333333,0.075,0,-25.7866994692,-0.002,12,-1.75,16.0,-0.059090909100000005,0,-35.2026500352,0.0008181818,14,-1.1818181818,0.9942857143,-0.5995073201000001,0.058823529400000005,4.3284675829,1.0,337.0,0.9411764706,0.0,0.6333333333,818.0,830.0,0.0,-20.2142857143,114,171.02006354,249.3647088943,0.7259790421,0.7000000000000001,4.8,0.0012726102,1140.0,0.7956619263,0.75,11.25,0.0018269902,200.0,0.6000000000000001,0.9012813101,0.9368117971000001,0.8834645520000001,0.9012813101,1.0,1.0,1.0,1.0,0.158113883,0.0399243052,0.1988176822,0.158113883,1.0,1.0,1.0,1.0,0.1428571429,0.25,0.0,0.2,"['Incorrect number of total trials for worker_id:s469', 'Incorrect number of trials in small condition for worker_id:s469', 'Incorrect number of trials in medium condition for worker_id:s469', 'Incorrect number of trials in large condition for worker_id:s469']",7,306.0,0.0,34.4317159471,606.64,0.0,-0.7839914760000001,-0.103604843,-0.4918120248
s471,31.0,5.6568542495,0.0,27.0,24.4705882353,7.045545109,0.4333333333,394.0,15.5833333333,0.0352941176,0,-30.3845350837,-0.004,12,-1.6176470588,15.8461538462,-0.046354166700000005,0,-31.611459527,-0.0014583333000000001,13,-2.515625,0.9942857143,0.13412959330000002,0.0,5.2592230365,0.9937106918,380.0,1.0,0.0062893082000000005,0.2987804878,489.0,489.0,0.0888888889,39.1111111111,49,413.986102662,283.0332955269,,,,,,,,,,,0.6000000000000001,0.9554016036,0.9368117971000001,0.9538658187000001,0.9559140812,0.8571428571,1.0,1.0,0.8,0.0399243052,0.0399243052,0.06403124240000001,0.034107706200000004,0.8571428571,1.0,1.0,0.8,0.2857142857,0.25,0.2,0.4,"['Incorrect number of total trials for worker_id:s471', 'Incorrect number of trials in small condition for worker_id:s471', 'Incorrect number of trials in medium condition for worker_id:s471', 'Incorrect number of trials in large condition for worker_id:s471']",1,394.0,0.0,117.1683673451,648.6275510204,0.02,-0.5026665845,0.6190211579,-0.17912744490000002
s473,60.5,0.7071067812,0.5,61.0,30.45,6.3118518427,0.33333333330000003,578.0,9.75,0.034374999999999996,1,-15.3976129127,-0.0015416667000000002,12,-2.0520833333,9.5384615385,-0.0068027211,0,-22.2671921715,0.0013605442,13,-0.7755102041,1.0,0.0,0.0,5.5274822231,1.0,308.0,1.0,0.0,0.5666666667,804.0,857.0,0.0,20.8620689655,102,151.4722638927,204.8440697387,0.8496757507,1.0,11.0,0.00199196,1400.0,1.0,1.0,25.0,0.0019439767,200.0,0.47368421050000004,0.9997499962,0.9995999600000001,0.9997499962,0.9984583584000001,1.0,1.0,1.0,1.0,0.0002011893,0.00029472250000000004,0.0002011893,0.0006903211000000001,1.0,1.0,1.0,1.0,0.7857142857,0.75,0.8,0.8,"['Incorrect number of total trials for worker_id:s473', 'Incorrect number of trials in small condition for worker_id:s473', 'Incorrect number of trials in medium condition for worker_id:s473', 'Incorrect number of trials in large condition for worker_id:s473']",8,335.0,0.0,56.4707753486,652.005,0.0,1.0933273635,0.045938090300000005,1.0158552287
s477,,,,,,,,,13.25,-0.068202765,0,-30.740055393,-0.0005898618000000001,12,-1.7534562212,20.3,-0.1865671642,0,-21.9541179723,0.0025373134,10,-2.2985074627,1.0,0.0,0.0,5.5274822231,1.0,443.0,1.0,0.0,0.4777777778,934.5,869.0,0.0,91.8888888889,86,246.4534977211,219.0720232281,,,,,,,,,,,0.0,0.999299955,0.9995999600000001,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0006324555,0.00029472250000000004,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.7142857143,0.75,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s477', 'Incorrect number of trials in small condition for worker_id:s477', 'Incorrect number of trials in medium condition for worker_id:s477', 'Incorrect number of trials in large condition for worker_id:s477']",1,303.0,0.0,47.9237833336,534.73,0.0,-0.36614812880000003,-0.1483606206,-0.48385551660000004
s481,,,,,,,,,10.8333333333,-0.0068181818,2,-24.3458024306,-0.0064545455000000005,12,-4.9318181818,10.75,0.0014150943,1,-23.7032466512,-0.0064150943,12,-3.9858490566,1.0,0.0,0.0,5.5274822231,1.0,324.5,1.0,0.0,0.5921787709,973.0,1287.0,0.0055555556,-117.1111111111,106,343.4988545436,454.7357178179,,,,,,,,,,,0.5294117647000001,0.9967484003,0.9967484003,0.9975981938,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5714285714,0.5,0.6000000000000001,0.6000000000000001,"['Incorrect number of total trials for worker_id:s481', 'Incorrect number of trials in small condition for worker_id:s481', 'Incorrect number of trials in medium condition for worker_id:s481', 'Incorrect number of trials in large condition for worker_id:s481']",5,299.0,0.0,62.8108643842,712.895,0.0,0.9123772061000001,0.3151783631,1.2334828064
s484,,,,,,,,,3.0833333333,0.0025821596000000003,2,-16.9611720371,-0.003971831,12,-1.676056338,9.5454545455,-0.0083333333,0,-14.2439227263,-0.0005,11,-0.4166666667,0.9771428571,-1.0211094138,0.23529411760000002,3.4852633955,1.0,373.0,0.7647058824,0.0,0.33142857140000004,678.0,718.0,0.0277777778,-79.0909090909,58,323.6095595087,266.1873092642,0.6356148243,0.7000000000000001,5.0,0.0007519226,1080.0,0.7382664680000001,0.0,3.0,0.0006000000000000001,-100.0,0.6428571429000001,0.9844600706000001,0.9967484003,0.9844600706000001,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0158414076,0.0024746160000000002,0.0158414076,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5,0.5,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s484', 'Incorrect number of trials in small condition for worker_id:s484', 'Incorrect number of trials in medium condition for worker_id:s484', 'Incorrect number of trials in large condition for worker_id:s484']",0,359.0,0.0,52.9982083668,672.83,0.0,-0.6632508799,0.1158489706,-0.3727248584
s489,,,,,,,,,9.6666666667,0.0147058824,0,-37.7458328096,-0.0015294118,12,-1.1470588235,9.4166666667,-0.0055555556,0,-29.0371433172,0.0038518519,12,-0.9629629630000001,0.9828571429,-0.91742081,0.1764705882,3.6926406032,1.0,365.0,0.8235294118,0.0,0.4860335196,1042.0,1107.0,0.0055555556,97.6875,87,334.9153719004,432.8531774956,,,,,,,,,,,0.5333333333,0.9844600706000001,0.9368117971000001,0.9844600706000001,0.866,0.8571428571,1.0,1.0,0.8,0.0158414076,0.0399243052,0.0158414076,0.25,0.8571428571,1.0,1.0,0.8,0.2857142857,0.25,0.4,0.2,"['Incorrect number of total trials for worker_id:s489', 'Incorrect number of trials in small condition for worker_id:s489', 'Incorrect number of trials in medium condition for worker_id:s489', 'Incorrect number of trials in large condition for worker_id:s489']",4,390.0,0.0,69.755875467,681.735,0.0,0.2788234166,-0.0029379861,-0.0222214118
s492,8.6296296296,1.6904288975,0.1,223.0,10.0,1.6329931619,0.2,30.0,5.0833333333,0.004545454500000001,1,-11.4953298805,-0.0002727273,12,-0.9318181818000001,6.9333333333,0.0028517110000000003,1,-31.0952894809,0.0002813688,15,-2.4942965779,0.9828571429,-0.8981597727,0.1666666667,3.7311626777,1.0,338.0,0.8333333333,0.0,0.3426966292,452.0,364.0,0.011111111100000001,62.9473684211,61,331.7152179089,240.7762645052,,,,,,,,,,,0.4210526316,0.866,0.9368117971000001,0.9538658187000001,0.866,0.8571428571,0.75,1.0,1.0,0.25,0.25,0.06403124240000001,0.25,0.9285714286000001,1.0,1.0,1.0,0.0714285714,0.0,0.2,0.0,"['Incorrect number of total trials for worker_id:s492', 'Incorrect number of trials in small condition for worker_id:s492', 'Incorrect number of trials in medium condition for worker_id:s492', 'Incorrect number of trials in large condition for worker_id:s492']",4,320.0,0.0,69.7947441166,421.445,0.0,-0.7159946942000001,-0.4099465619,-0.5343692051
