,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_coef_of_variation,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_coef_of_variation,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.log_ll,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.num_trials,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.log_ll,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.num_trials,columbia_card_task_hot.probability_sensitivity,go_nogo.acc,go_nogo.bias,go_nogo.commission_errors,go_nogo.dprime,go_nogo.go_acc,go_nogo.go_rt,go_nogo.nogo_acc,go_nogo.omission_errors,hierarchical_rule.acc,hierarchical_rule.avg_rt,hierarchical_rule.avg_rt_error,hierarchical_rule.missed_percent,hierarchical_rule.post_error_slowing,hierarchical_rule.score,hierarchical_rule.std_rt,hierarchical_rule.std_rt_error,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_acc,information_sampling_task.Decreasing_Win_boxes_opened,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Decreasing_Win_total_points,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_acc,information_sampling_task.Fixed_Win_boxes_opened,information_sampling_task.Fixed_Win_motivation,information_sampling_task.Fixed_Win_total_points,keep_track.score,kirby.exp_discount_rate,kirby.exp_discount_rate_large,kirby.exp_discount_rate_medium,kirby.exp_discount_rate_small,kirby.exp_match_pct,kirby.exp_match_pct_large,kirby.exp_match_pct_medium,kirby.exp_match_pct_small,kirby.hyp_discount_rate,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,kirby.hyp_match_pct,kirby.hyp_match_pct_large,kirby.hyp_match_pct_medium,kirby.hyp_match_pct_small,kirby.percent_patient,kirby.percent_patient_large,kirby.percent_patient_medium,kirby.percent_patient_small,kirby.warnings,ravens.score,simple_reaction_time.avg_rt,simple_reaction_time.missed_percent,simple_reaction_time.std_rt,two_stage_decision.avg_rt,two_stage_decision.missed_percent,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance
s145,28.125,7.9235934609,0.15789473680000002,405.0,22.6666666667,9.3179144347,0.4,390.0,6.3333333333,0.0224160632,2,-27.7183558724,-0.0046517446,18,-1.9818959842,21.1666666667,-0.15898617510000002,2,-45.251166313,-0.0110691244,18,-2.5852534562000002,0.9351145038,-0.9258742845000001,0.45833333330000003,2.0610154803,0.9747899160000001,283.0,0.5416666667,0.025210084,0.3596837945,537.0,540.5,0.06296296300000001,39.4666666667,91,230.7663947323,246.5241940369,0.7779518127,0.9,11.6,0.0010220871000000001,1080.0,0.8812001546,1.0,15.3333333333,0.0014344630000000002,600.0,0.6428571429000001,0.9660861697,0.9741544815000001,0.9538658187000001,0.9784630806000001,0.9500000000000001,1.0,1.0,1.0,0.0404969135,0.025234410000000002,0.06403124240000001,0.0256124969,0.9500000000000001,1.0,1.0,1.0,0.30000000000000004,0.2857142857,0.1666666667,0.4285714286,"['Incorrect number of total trials for worker_id:s145', 'Incorrect number of trials in small condition for worker_id:s145', 'Incorrect number of trials in medium condition for worker_id:s145', 'Incorrect number of trials in large condition for worker_id:s145']",8,263.0,0.0,34.9908599483,556.4966666667,0.0,-0.5914722987000001,-0.40740964080000003,-0.8406936561
s149,51.0454545455,2.3396636455,0.2666666667,1073.0,34.6666666667,5.0332229568,0.625,74.0,8.1666666667,0.1056818182,1,-38.9390432462,-0.0042222222,18,-4.1931818182,4.8235294118,0.0364238411,2,-27.4740678923,-0.0035099338,17,-3.3774834437,0.9885496183,-0.8589662379,0.12,4.0679060599,1.0,316.0,0.88,0.0,0.3544776119,601.0,581.0,0.0074074074000000005,-72.8888888889,95,283.192570176,307.9338764755,0.860534668,1.0,12.0,0.0018974637,390.0,0.7896682739,0.7000000000000001,18.6,0.0019780252,400.0,0.4333333333,0.9904938162,0.9741544815000001,0.9844600706000001,0.9904938162,1.0,1.0,1.0,1.0,0.009797959,0.025234410000000002,0.0158414076,0.009797959,1.0,1.0,1.0,1.0,0.4,0.2857142857,0.33333333330000003,0.5714285714,"['Incorrect number of total trials for worker_id:s149', 'Incorrect number of trials in small condition for worker_id:s149', 'Incorrect number of trials in medium condition for worker_id:s149', 'Incorrect number of trials in large condition for worker_id:s149']",9,310.0,0.0,50.5869593878,689.07,0.0,-0.3342193358,0.3922608239,-0.5663213053
s161,25.0769230769,0.2773500981,0.1333333333,301.0,18.8,2.1794494718,0.1666666667,450.0,5.7222222222,0.31086956520000003,2,-58.0520715075,-0.014695652200000001,18,-3.6739130435,6.5,0.2955555556,3,-56.450013985300004,-0.0094222222,20,-2.4148148148,0.9961832061,-0.5906219807,0.0434782609,4.6045945744,1.0,313.0,0.9565217391,0.0,0.5851851852000001,1214.5,1220.0,0.0,-1.9259259259000001,158,286.535636469,389.4459417816,0.7877197266,0.8,14.0,0.0010209400000000001,740.0,1.0,1.0,25.0,0.0017258035,500.0,0.4,0.9660861697,0.9741544815000001,0.9538658187000001,0.9784630806000001,0.9500000000000001,1.0,1.0,1.0,0.0404969135,0.025234410000000002,0.06403124240000001,0.0256124969,0.9500000000000001,1.0,1.0,1.0,0.30000000000000004,0.2857142857,0.1666666667,0.4285714286,"['Incorrect number of total trials for worker_id:s161', 'Incorrect number of trials in small condition for worker_id:s161', 'Incorrect number of trials in medium condition for worker_id:s161', 'Incorrect number of trials in large condition for worker_id:s161']",12,250.0,0.0,53.8851679557,702.91,0.0,0.2254472991,-0.15153160840000002,0.6848619588
s163,28.0869565217,5.1426297083,0.2333333333,615.0,20.1,0.316227766,0.0909090909,181.0,7.5,-9.714451465e-17,1,501.845324094,-3.4824573779999997e-16,18,-2.5,4.0,-2.1510571099999999e-16,0,503.5630381212,-3.17888077e-16,18,8.881784197e-16,0.9541984733000001,-1.337560444,0.41379310340000003,3.1107176478,1.0,339.0,0.5862068966,0.0,0.48518518520000004,744.0,762.0,0.0,2.2941176471,131,146.9528411499,175.8441377349,0.6490930557,1.0,5.0,0.0016157652,1000.0,0.7696991444,0.8,6.3,0.0017931877000000001,600.0,0.5714285714,0.9954988699,0.9954988699,0.9954988699,0.9975981938,0.9500000000000001,1.0,0.8333333333,1.0,0.0038729833,0.0038729833,0.0038729833,0.0015704178,0.9500000000000001,1.0,0.8333333333,1.0,0.6000000000000001,0.4285714286,0.6666666667000001,0.7142857143,"['Incorrect number of total trials for worker_id:s163', 'Incorrect number of trials in small condition for worker_id:s163', 'Incorrect number of trials in medium condition for worker_id:s163', 'Incorrect number of trials in large condition for worker_id:s163']",9,372.5,0.0,127.1566376131,1093.9217687075,0.02,0.0997314943,-0.5732226154,-0.1904627875
s165,19.1666666667,6.5064070986,0.2,215.0,17.5,5.8681157631000005,0.2,400.0,9.7777777778,-0.07600395,1,-46.3168030634,0.0037340355000000003,18,-6.840355497,9.8666666667,-0.0095833333,0,-41.7880454831,-0.0037166667000000002,15,-2.1375,0.9923664122,-0.7138427376,0.0714285714,4.3581530606,1.0,384.0,0.9285714286000001,0.0,0.5799256506,745.0,731.0,0.0037037037000000003,-20.44,156,153.4414392165,192.0397184871,0.7356567383,1.0,11.5,0.0013610326,270.0,0.89765625,0.9,21.6,0.0019741832,800.0,0.46428571430000004,0.9012813101,0.8834645520000001,0.8834645520000001,0.9012813101,1.0,1.0,1.0,1.0,0.158113883,0.158113883,0.1988176822,0.158113883,1.0,1.0,1.0,1.0,0.1,0.1428571429,0.0,0.1428571429,"['Incorrect number of total trials for worker_id:s165', 'Incorrect number of trials in small condition for worker_id:s165', 'Incorrect number of trials in medium condition for worker_id:s165', 'Incorrect number of trials in large condition for worker_id:s165']",3,361.0,0.0,67.6229515613,,,,,
s168,1.0,0.0,0.0,29.0,1.0,0.0,0.0,13.0,7.3333333333,0.0496478873,1,-26.3871541445,-0.001943662,18,-1.4964788732,21.8888888889,0.2377419355,2,-42.2561959332,-0.0029820789000000003,18,-3.0716845878,0.9885496183,-0.8361394595,0.1111111111,4.1135596167,1.0,284.0,0.8888888889000001,0.0,0.48888888890000004,1019.0,1220.0,0.0,146.0434782609,132,453.5388056627,449.1396187408,0.6925447464000001,0.7000000000000001,7.8,0.0016239511,920.0,0.9973958333,1.0,23.0,0.0022350263,600.0,0.6666666667000001,0.9784630806000001,0.9741544815000001,0.9844600706000001,0.9927796159000001,0.9500000000000001,1.0,1.0,0.8571428571,0.0256124969,0.025234410000000002,0.0158414076,0.0031559084,0.9500000000000001,1.0,1.0,0.8571428571,0.4,0.2857142857,0.33333333330000003,0.5714285714,"['Incorrect number of total trials for worker_id:s168', 'Incorrect number of trials in small condition for worker_id:s168', 'Incorrect number of trials in medium condition for worker_id:s168', 'Incorrect number of trials in large condition for worker_id:s168']",12,286.5,0.0,46.2623170492,476.64,0.0,0.2401657939,0.0209184745,0.1370208704
s170,32.3684210526,8.8895102122,0.36666666670000003,558.0,20.8333333333,5.4191020166,0.33333333330000003,105.0,15.0555555556,0.2946428571,2,-57.7760144455,-0.0182142857,18,-9.4404761905,13.0,0.1712765957,1,-41.8721109039,-0.0065333333,16,-3.3843971631,0.9770992366000001,-1.0378412229,0.20689655170000001,3.7101560899,1.0,303.0,0.7931034483,0.0,0.3901515152,646.0,676.0,0.022222222200000002,-14.5652173913,103,228.4735731219,258.028059978,,,,,,,,,,,0.5384615385,0.999299955,0.999299955,0.9986495153,0.9997499962,0.9,1.0,1.0,0.8571428571,0.0006324555,0.0006324555,0.001,0.0002011893,0.9,1.0,1.0,0.8571428571,0.7000000000000001,0.7142857143,0.6666666667000001,0.7142857143,"['Incorrect number of total trials for worker_id:s170', 'Incorrect number of trials in small condition for worker_id:s170', 'Incorrect number of trials in medium condition for worker_id:s170', 'Incorrect number of trials in large condition for worker_id:s170']",7,274.0,0.0,54.6473896388,473.8933333333,0.0,-0.7491649633,0.2741765668,-0.5896956234
s173,42.35,2.0072237963,0.33333333330000003,804.0,29.0,2.4494897428,0.5,143.0,13.9444444444,0.047695852500000004,1,-38.0094747163,-0.0017880184,18,-5.1198156682,13.3529411765,0.10947580650000001,1,-39.2219571372,-0.0033612903,17,-5.5302419355,0.9885496183,-0.8361394595,0.1111111111,4.1135596167,1.0,314.0,0.8888888889000001,0.0,0.7472118959,778.0,799.5,0.0037037037000000003,49.2058823529,201,204.402472578,220.2757271271,0.7742716471000001,0.33333333330000003,8.3333333333,0.0016365804,-20.0,0.9779907227,1.0,20.1,0.0029563763000000002,1000.0,0.6428571429000001,0.9784630806000001,0.9741544815000001,0.9954988699,0.9784630806000001,0.9500000000000001,1.0,1.0,1.0,0.0256124969,0.025234410000000002,0.0038729833,0.0256124969,0.9500000000000001,1.0,1.0,1.0,0.4,0.2857142857,0.5,0.4285714286,"['Incorrect number of total trials for worker_id:s173', 'Incorrect number of trials in small condition for worker_id:s173', 'Incorrect number of trials in medium condition for worker_id:s173', 'Incorrect number of trials in large condition for worker_id:s173']",12,293.0,0.0,31.3687332546,638.1375838926,0.006666666700000001,1.2764003018,-0.8170537454,0.6524886101
s179,24.3333333333,12.6859502338,0.30000000000000004,504.0,9.1666666667,6.5897073095,0.0769230769,101.0,8.7777777778,0.3763001975,1,-58.3453985386,-0.0082132982,18,-2.0263331139,11.1052631579,0.2431962025,3,-50.8213029416,-0.009721519000000001,19,-2.4303797468,0.9732824427000001,-0.7319281473,0.1785714286,3.3055022473,0.9914529915,355.5,0.8214285714,0.0085470085,0.4511278195,810.5,813.0,0.014814814800000001,-20.0416666667,120,186.943211767,186.3497273371,0.7517391205,0.8,8.9,0.0012560644,1080.0,0.8850911458,0.6666666667000001,21.6666666667,0.0028362868,200.0,0.6666666667000001,0.866,0.8834645520000001,0.9538658187000001,0.866,0.9,1.0,1.0,0.8571428571,0.1988176822,0.158113883,0.06403124240000001,0.25,0.85,1.0,1.0,0.8571428571,0.15,0.1428571429,0.1666666667,0.1428571429,"['Incorrect number of total trials for worker_id:s179', 'Incorrect number of trials in small condition for worker_id:s179', 'Incorrect number of trials in medium condition for worker_id:s179', 'Incorrect number of trials in large condition for worker_id:s179']",8,345.0,0.0089285714,122.2129657975,771.6966666667,0.0,-0.7427271645,0.1255141217,-0.6309663688
s180,50.0,8.3097913078,0.33333333330000003,950.0,30.5,14.8492424049,0.6000000000000001,20.0,10.4444444444,0.0754971591,2,-34.380333987,-0.0088636364,18,-4.6981534091,11.0,0.1071743929,1,-48.3392229591,-0.0088609272,18,-3.3178807947,0.9541984733000001,-1.005759305,0.4090909091,2.4712868452,0.9875,345.0,0.5909090909,0.0125,0.4552238806,1027.0,1091.0,0.0074074074000000005,15.0384615385,122,304.1291757593,391.9282628873,0.755859375,0.8,18.4,0.0020725308000000002,130.0,0.8812500000000001,0.9,20.5,0.0021027242,800.0,0.7666666667,0.9538658187000001,0.9741544815000001,0.9538658187000001,0.9012813101,0.9500000000000001,1.0,1.0,1.0,0.06403124240000001,0.025234410000000002,0.06403124240000001,0.158113883,0.9500000000000001,1.0,1.0,1.0,0.2,0.2857142857,0.1666666667,0.1428571429,"['Incorrect number of total trials for worker_id:s180', 'Incorrect number of trials in small condition for worker_id:s180', 'Incorrect number of trials in medium condition for worker_id:s180', 'Incorrect number of trials in large condition for worker_id:s180']",9,325.0,0.0,79.0557693772,689.9798657718,0.006666666700000001,0.9601519152,-0.4610413088,0.4822565286
s182,40.0,0.0,0.4333333333,640.0,20.0,0.0,0.4285714286,60.0,7.2777777778,0.09949832780000001,1,-39.3171819217,-0.006513712400000001,18,0.2725752508,12.0,-0.0068493151,2,-37.7292627353,-0.0066849315000000005,17,-2.6438356164,0.9732824427000001,-1.1550388803,0.28,3.4757607751,1.0,333.0,0.72,0.0,0.5925925926,725.0,744.0,0.0,21.825,160,138.4622588668,187.3711591808,0.588098526,1.0,5.0,0.0017559923000000002,400.0,0.8596910477,0.9,12.5,0.0028326802000000002,800.0,0.4666666667,0.9538658187000001,0.9741544815000001,0.9538658187000001,0.9012813101,0.9500000000000001,1.0,1.0,1.0,0.06403124240000001,0.025234410000000002,0.06403124240000001,0.158113883,0.9500000000000001,1.0,1.0,1.0,0.2,0.2857142857,0.1666666667,0.1428571429,"['Incorrect number of total trials for worker_id:s182', 'Incorrect number of trials in small condition for worker_id:s182', 'Incorrect number of trials in medium condition for worker_id:s182', 'Incorrect number of trials in large condition for worker_id:s182']",14,347.0,0.0,71.3450877159,747.6633333333,0.0,0.2889164145,0.3225035247,0.45984181300000004
s184,27.2727272727,5.1786274068,0.2142857143,270.0,23.5882352941,6.8561908478,0.4333333333,376.0,13.1111111111,0.0035511364,2,-36.0264574387,-0.022750000000000003,18,-2.0582386364,15.2,0.1789473684,2,-26.7476814133,-0.011131578900000001,15,-0.9671052632,0.9961832061,-0.5295023160000001,0.033333333300000004,4.7268339037,1.0,331.5,0.9666666667,0.0,0.462962963,825.0,909.0,0.0,28.48,125,223.17422877,252.0876147637,0.6905380249,0.6000000000000001,10.4,0.0012583907,550.0,0.8303331648000001,0.8571428571,12.7142857143,0.0013589125,500.0,0.5333333333,0.9979994990000001,0.9979994990000001,0.9986495153,0.9975981938,1.0,1.0,1.0,1.0,0.0015811388,0.0015811388,0.001,0.0015704178,1.0,1.0,1.0,1.0,0.65,0.5714285714,0.6666666667000001,0.7142857143,"['Incorrect number of total trials for worker_id:s184', 'Incorrect number of trials in small condition for worker_id:s184', 'Incorrect number of trials in medium condition for worker_id:s184', 'Incorrect number of trials in large condition for worker_id:s184']",9,273.5,0.0,143.4637688063,736.5333333333,0.0,-1.1544888748,-0.032801216200000004,-0.3480792285
s187,26.0,7.6345081234,0.33333333330000003,187.0,25.2380952381,8.2274222081,0.30000000000000004,510.0,6.8888888889,-0.0042253521,0,-58.5144650781,0.012580281700000001,18,0.3802816901,12.1578947368,0.19395017790000002,0,-59.9591224914,0.0058932384,19,-0.9350533808,0.9770992366000001,-0.6838663325000001,0.1538461538,3.4078851305,0.9915254237000001,409.0,0.8461538462,0.0084745763,0.3470149254,978.0,858.0,0.0074074074000000005,-121.6875,93,594.1023437962,523.8043830081,0.6358782768,0.8,4.8,0.0010322395,710.0,0.7064038992,0.7000000000000001,4.9,0.0012643378,400.0,0.5714285714,0.9954988699,0.9973976017,0.9983309409000001,0.9904938162,0.8,0.7142857143,0.8333333333,1.0,0.0038729833,0.0015650846,0.0005392025,0.009797959,0.8,0.7142857143,0.8333333333,1.0,0.65,0.7142857143,0.6666666667000001,0.5714285714,"['Incorrect number of total trials for worker_id:s187', 'Incorrect number of trials in small condition for worker_id:s187', 'Incorrect number of trials in medium condition for worker_id:s187', 'Incorrect number of trials in large condition for worker_id:s187']",7,396.5,0.0,166.8750707971,452.6266666667,0.0,-0.8428402492,-0.22952124240000002,-0.7738411070000001
s190,44.3333333333,17.421686242,0.33333333330000003,472.0,20.6363636364,6.3361807224,0.2666666667,414.0,15.4444444444,0.1575250836,1,-55.7475473112,-0.0166943144,18,-0.41137123750000004,14.3888888889,0.3029295589,2,-48.950337244,-0.0146872943,18,-1.2363396972,0.9961832061,-0.5533818533,0.037037037,4.6790748291,1.0,300.0,0.9629629630000001,0.0,0.6641791045000001,1874.0,1477.5,0.0074074074000000005,-323.0833333333,178,575.4393669936,612.4914521047,0.7597427368,0.9,10.9,0.0013282675000000001,1200.0,0.8774007161,0.8333333333,17.1666666667,0.0018658153000000002,400.0,0.6666666667000001,0.999299955,0.999299955,0.9915294108,0.9975981938,0.9500000000000001,1.0,0.8333333333,1.0,0.0006324555,0.0006324555,0.0039801266,0.0015704178,0.9500000000000001,1.0,0.8333333333,1.0,0.65,0.7142857143,0.5,0.7142857143,"['Incorrect number of total trials for worker_id:s190', 'Incorrect number of trials in small condition for worker_id:s190', 'Incorrect number of trials in medium condition for worker_id:s190', 'Incorrect number of trials in large condition for worker_id:s190']",6,303.5,0.0,46.2636871465,302.4166666667,0.0,-0.2132587564,-0.1781362461,-0.583664713
s192,56.25,11.5727512472,0.4666666667,400.0,26.0869565217,7.8271848154,0.2333333333,550.0,8.5555555556,0.0194078947,1,-37.3317001135,-0.0023684211,18,-2.5921052632,8.5294117647,0.032096774200000004,1,-32.7426747901,-0.0016370968,17,-3.0790322581,0.9885496183,-0.8056838512000001,0.1,4.1744708334,1.0,359.0,0.9,0.0,0.5204460967,856.5,947.0,0.0037037037000000003,20.3548387097,140,195.4697953762,215.5257829816,0.7067736626000001,1.0,7.0,0.0011529396,1800.0,0.8836746216,1.0,13.0,0.0016129587,600.0,0.5714285714,0.9979994990000001,0.9979994990000001,0.9986495153,0.9904938162,0.9500000000000001,1.0,1.0,1.0,0.0015811388,0.0015811388,0.001,0.009797959,0.9500000000000001,1.0,1.0,1.0,0.6000000000000001,0.5714285714,0.6666666667000001,0.5714285714,"['Incorrect number of total trials for worker_id:s192', 'Incorrect number of trials in small condition for worker_id:s192', 'Incorrect number of trials in medium condition for worker_id:s192', 'Incorrect number of trials in large condition for worker_id:s192']",12,316.0,0.0,42.1377895433,621.9395973154,0.006666666700000001,1.1183944824,-0.9887988859000001,0.6963850925
s196,25.2173913043,13.4264207704,0.2333333333,565.0,16.6666666667,5.0,0.1818181818,130.0,12.2777777778,0.1287898936,0,-48.4300527686,-0.0023484043000000002,18,-0.49601063830000003,1.0,2.6020852140000003e-18,0,701.9568720321,-2.423191856e-17,23,8.326672685e-17,0.9732824427000001,-1.1092147588,0.25,3.5674090181,1.0,364.5,0.75,0.0,0.34387351780000003,533.0,506.5,0.06296296300000001,68.0,87,366.5853262066,248.4770927226,0.8351430893,1.0,9.0,0.0013630092,800.0,0.7555055618000001,0.7000000000000001,7.8,0.0016146833,400.0,0.5,0.9538658187000001,0.9741544815000001,0.9538658187000001,0.9538658187000001,0.9500000000000001,0.8571428571,1.0,1.0,0.06403124240000001,0.0447692551,0.06403124240000001,0.06403124240000001,0.9500000000000001,0.8571428571,1.0,1.0,0.2,0.1428571429,0.1666666667,0.2857142857,"['Incorrect number of total trials for worker_id:s196', 'Incorrect number of trials in small condition for worker_id:s196', 'Incorrect number of trials in medium condition for worker_id:s196', 'Incorrect number of trials in large condition for worker_id:s196']",0,527.5,0.0357142857,896.307210992,,,,,
s198,20.6875,3.0923292192,0.1111111111,310.0,11.3461538462,1.8749358963,0.1333333333,285.0,10.7222222222,0.0689927584,2,-35.9900566342,-0.009131007200000001,18,-2.9552337064,10.5555555556,0.07782131660000001,2,-41.6156436729,-0.008749216300000001,18,-2.7531347962,0.9580152672000001,-0.5275815777,0.18518518520000002,2.8467227931,0.9744680851,359.0,0.8148148148000001,0.0255319149,0.6074074074,1302.5,1419.0,0.0,83.6382978723,164,351.6461029853,392.3148267278,0.7112731934000001,0.5,17.0,0.0010459638,-60.0,0.9426940918000001,1.0,18.6,0.0013664415,1000.0,0.5357142857,0.9538658187000001,0.9741544815000001,0.9538658187000001,0.9538658187000001,1.0,1.0,1.0,1.0,0.06403124240000001,0.025234410000000002,0.06403124240000001,0.06403124240000001,1.0,1.0,1.0,1.0,0.25,0.2857142857,0.1666666667,0.2857142857,"['Incorrect number of total trials for worker_id:s198', 'Incorrect number of trials in small condition for worker_id:s198', 'Incorrect number of trials in medium condition for worker_id:s198', 'Incorrect number of trials in large condition for worker_id:s198']",8,306.0,0.0,47.1354055965,659.2533783784,0.0133333333,-0.5252262182,-0.3031420474,-0.514105114
s205,24.1538461538,6.2027702661,0.1875,286.0,21.6,2.8172401575,0.33333333330000003,411.0,3.5,0.0802631579,3,-28.5352453821,-0.0044736842,18,-1.1973684211,9.0,0.3629098361,2,-31.895496041,-0.0029836066,16,-3.0327868852,0.9503816794000001,-1.4016384584,0.46428571430000004,2.9825616189,1.0,313.0,0.5357142857,0.0,0.5444444444000001,1201.0,1251.0,0.0,-121.9444444444,147,336.7497260138,347.5557977078,0.7482776642000001,1.0,5.0,0.0014100727,800.0,0.6636909485,0.5,11.9,0.0017264613,0.0,0.5,0.9538658187000001,0.9741544815000001,0.9538658187000001,0.9088717175000001,0.9,0.8571428571,1.0,0.8571428571,0.06403124240000001,0.0447692551,0.06403124240000001,0.1265219767,0.9,0.8571428571,1.0,0.8571428571,0.15,0.1428571429,0.1666666667,0.1428571429,"['Incorrect number of total trials for worker_id:s205', 'Incorrect number of trials in small condition for worker_id:s205', 'Incorrect number of trials in medium condition for worker_id:s205', 'Incorrect number of trials in large condition for worker_id:s205']",7,287.0,0.0,41.6202176749,576.9798657718,0.006666666700000001,0.3221773748,0.5644746272,0.6419972285000001
s206,59.1,14.8432551087,0.47368421050000004,539.0,18.3333333333,7.6637675678,0.30000000000000004,353.0,21.7222222222,0.0546164773,2,-33.8771194177,-0.010374999999999999,18,-4.3522727273,14.1666666667,0.03959842,2,-31.1606802542,0.0033574720000000002,18,-3.926596445,0.9427480916000001,-0.7099801523,0.32,2.3553579029,0.9704641350000001,336.0,0.68,0.029535865,0.6222222222,757.5,791.5,0.0,-37.2352941176,168,200.7319849178,201.6043246744,0.6650846243,0.8,3.6,0.0014623336000000001,1500.0,0.7811107635000001,0.8333333333,11.8333333333,0.0018992109,400.0,0.6923076923,0.9784630806000001,0.9954988699,0.9844600706000001,0.9784630806000001,0.9500000000000001,1.0,1.0,1.0,0.0256124969,0.0038729833,0.0158414076,0.0256124969,0.9500000000000001,1.0,1.0,1.0,0.4,0.4285714286,0.33333333330000003,0.4285714286,"['Incorrect number of total trials for worker_id:s206', 'Incorrect number of trials in small condition for worker_id:s206', 'Incorrect number of trials in medium condition for worker_id:s206', 'Incorrect number of trials in large condition for worker_id:s206']",12,393.0,0.0089285714,300.2340405675,493.9865771812,0.006666666700000001,-0.0530984923,0.07253086560000001,-0.3763098492
s207,35.9285714286,4.6980239007,0.1764705882,473.0,24.8181818182,6.9531518282,0.2666666667,521.0,5.0555555556,0.047727272700000004,1,-38.7420055467,-0.010409090900000001,18,-1.0555555556,10.9411764706,0.059083191900000005,1,-43.1917773854,-0.0043327674000000005,17,-2.0382003396,0.9923664122,-0.7549625704,0.0833333333,4.275913395,1.0,309.0,0.9166666667000001,0.0,0.5259259259,691.0,780.5,0.0,-17.9166666667,142,179.5459439236,173.9723482418,0.7067550659,0.8,8.1,0.0014992249,1080.0,0.9872029622,1.0,18.5,0.0016327976,600.0,0.5714285714,0.9979994990000001,0.9979994990000001,0.9986495153,0.9975981938,1.0,1.0,1.0,1.0,0.0015811388,0.0015811388,0.001,0.0015704178,1.0,1.0,1.0,1.0,0.65,0.5714285714,0.6666666667000001,0.7142857143,"['Incorrect number of total trials for worker_id:s207', 'Incorrect number of trials in small condition for worker_id:s207', 'Incorrect number of trials in medium condition for worker_id:s207', 'Incorrect number of trials in large condition for worker_id:s207']",9,296.0,0.0,41.7150880163,688.5133333333,0.0,1.8066691288,-1.0643259678,0.5614845272
s209,21.6666666667,5.8756965139,0.11764705880000001,300.0,26.1904761905,10.9435782431,0.30000000000000004,525.0,8.2222222222,-0.0662207358,0,-50.0822740284,-0.0085311037,18,1.1471571906,18.1578947368,0.2535714286,1,-53.4965836452,-3.5714300000000005e-05,19,-1.1339285714,0.9351145038,-1.6443222818,0.6538461538,2.4971939721,1.0,356.0,0.3461538462,0.0,0.48518518520000004,705.0,730.0,0.0,37.6071428571,131,139.9479166603,147.2368776989,0.6681880951,0.75,4.0,0.0010990826000000001,530.0,0.6372271538000001,0.6000000000000001,6.4,0.0011930527,200.0,0.5714285714,0.866,0.8834645520000001,0.8834645520000001,0.866,0.9500000000000001,0.8571428571,1.0,1.0,0.25,0.25,0.1988176822,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"['Incorrect number of total trials for worker_id:s209', 'Incorrect number of trials in small condition for worker_id:s209', 'Incorrect number of trials in medium condition for worker_id:s209', 'Incorrect number of trials in large condition for worker_id:s209']",9,327.5,0.0,91.4982382682,668.5201342282,0.006666666700000001,-0.5687026653,-0.21749608820000002,-0.616356468
s212,36.0,14.1027972009,0.375,325.0,38.75,4.2972859652,0.4666666667,585.0,21.6666666667,-0.1797658863,2,-28.7057039575,0.0028093645,18,-0.4180602007,22.7894736842,0.0125,0,-41.8538676369,-0.00125,19,-1.125,0.9618320611000001,-0.8268489749,0.28,2.8193809644,0.9873417722000001,372.0,0.72,0.0126582278,0.5888888889,848.0,915.0,0.0,16.04,159,219.4505950081,324.4489579116,0.6271502495,0.7000000000000001,5.7,0.0014620693,1050.0,0.676197052,1.0,5.0,0.0016624597,500.0,0.6153846154,0.9784630806000001,0.8834645520000001,0.9844600706000001,0.9784630806000001,0.9500000000000001,1.0,1.0,1.0,0.0256124969,0.158113883,0.0158414076,0.0256124969,0.9500000000000001,1.0,1.0,1.0,0.30000000000000004,0.1428571429,0.33333333330000003,0.4285714286,"['Incorrect number of total trials for worker_id:s212', 'Incorrect number of trials in small condition for worker_id:s212', 'Incorrect number of trials in medium condition for worker_id:s212', 'Incorrect number of trials in large condition for worker_id:s212']",12,389.0,0.0089285714,154.9391516188,602.31,0.0,0.10237794680000001,0.4411659385,-0.0296627652
