"dv","N","rep","icc_median","icc_2.5","icc_97.5","spearman_median","spearman_2.5","spearman_97.5","eta_median","eta_2.5","eta_97.5","sem_median","sem_2.5","sem_97.5"
"recent_probes.proactive_interference_EZ_drift","130","1000",-0.240167469899801,-0.733361191057288,0.137301896971476,-0.0708217324001617,-0.226257903146218,0.0850932189125334,-0.0708217324001617,-0.226257903146218,0.0850932189125334,-0.0708217324001617,-0.226257903146218,0.0850932189125334
"recent_probes.proactive_interference_EZ_drift","140","1000",-0.248125706813834,-0.663777849171783,0.104283955750695,-0.0722990492653414,-0.209239123065788,0.0566284537435299,-0.0722990492653414,-0.209239123065788,0.0566284537435299,-0.0722990492653414,-0.209239123065788,0.0566284537435299
"recent_probes.proactive_interference_EZ_drift","150","1000",-0.235933109915396,-0.658203523490411,0.0979881961497361,-0.0738837572996837,-0.203881020495058,0.0652254844291011,-0.0738837572996837,-0.203881020495058,0.0652254844291011,-0.0738837572996837,-0.203881020495058,0.0652254844291011
"recent_probes.proactive_interference_EZ_drift","20","1000",-0.196305212127488,-2.5701163275398,0.575741935719453,-0.0770455550641309,-0.514122807017544,0.395371517027863,-0.0770455550641309,-0.514122807017544,0.395371517027863,-0.0770455550641309,-0.514122807017544,0.395371517027863
"recent_probes.proactive_interference_EZ_drift","30","1000",-0.210133055750754,-1.8831473192752,0.442705290914385,-0.0744116037219485,-0.429907372321166,0.290156934519753,-0.0744116037219485,-0.429907372321166,0.290156934519753,-0.0744116037219485,-0.429907372321166,0.290156934519753
"recent_probes.proactive_interference_EZ_drift","40","1000",-0.208954173849816,-1.34878852593181,0.390825730147724,-0.0653714971052433,-0.356451967150496,0.249027406417112,-0.0653714971052433,-0.356451967150496,0.249027406417112,-0.0653714971052433,-0.356451967150496,0.249027406417112
"recent_probes.proactive_interference_EZ_drift","50","1000",-0.216456594080343,-1.13541105180893,0.338014227414045,-0.0669071191617987,-0.321303378980634,0.197181174089069,-0.0669071191617987,-0.321303378980634,0.197181174089069,-0.0669071191617987,-0.321303378980634,0.197181174089069
"recent_probes.proactive_interference_EZ_drift","60","1000",-0.222452755443269,-1.12942803399173,0.275979096759206,-0.067330331342023,-0.311952929424544,0.166353374143367,-0.067330331342023,-0.311952929424544,0.166353374143367,-0.067330331342023,-0.311952929424544,0.166353374143367
"recent_probes.proactive_interference_EZ_drift","70","1000",-0.231820718084881,-1.03740012499703,0.289885046654258,-0.0756691120557847,-0.276730769230769,0.171370783304746,-0.0756691120557847,-0.276730769230769,0.171370783304746,-0.0756691120557847,-0.276730769230769,0.171370783304746
"recent_probes.proactive_interference_EZ_drift","80","1000",-0.243045257866368,-0.977268775068591,0.236595300749991,-0.0727096009761194,-0.265437850340046,0.133581157960912,-0.0727096009761194,-0.265437850340046,0.133581157960912,-0.0727096009761194,-0.265437850340046,0.133581157960912
"recent_probes.proactive_interference_EZ_drift","90","1000",-0.260958462601435,-0.926319926734738,0.179753277741982,-0.0790606370144342,-0.261569346520941,0.108071667865224,-0.0790606370144342,-0.261569346520941,0.108071667865224,-0.0790606370144342,-0.261569346520941,0.108071667865224
"recent_probes.proactive_interference_EZ_non_decision","10","1000",0.144059620226351,-2.02130864085279,0.749142610847073,0.05,-0.595238095238095,0.660606060606061,0.05,-0.595238095238095,0.660606060606061,0.05,-0.595238095238095,0.660606060606061
"recent_probes.proactive_interference_EZ_non_decision","100","1000",0.187040178805298,-0.0754130024835952,0.369908332772082,0.0587042810654923,-0.113377215346876,0.21994905401692,0.0587042810654923,-0.113377215346876,0.21994905401692,0.0587042810654923,-0.113377215346876,0.21994905401692
"recent_probes.proactive_interference_EZ_non_decision","110","1000",0.192582429895143,-0.0702489277536415,0.354470561338503,0.0552999631947,-0.111206047819972,0.213265355563823,0.0552999631947,-0.111206047819972,0.213265355563823,0.0552999631947,-0.111206047819972,0.213265355563823
"recent_probes.proactive_interference_EZ_non_decision","120","1000",0.187955909959502,-0.0619500773703874,0.341129617868167,0.0509127003863846,-0.103587248723893,0.202404446473466,0.0509127003863846,-0.103587248723893,0.202404446473466,0.0509127003863846,-0.103587248723893,0.202404446473466
"recent_probes.proactive_interference_EZ_non_decision","130","1000",0.184384958683727,-0.0197434866463576,0.332449019634197,0.0506888189408591,-0.0858125463409023,0.192091763575702,0.0506888189408591,-0.0858125463409023,0.192091763575702,0.0506888189408591,-0.0858125463409023,0.192091763575702
"recent_probes.proactive_interference_EZ_non_decision","140","1000",0.186933211113052,0.00787202784895907,0.315794624608687,0.0518030495802845,-0.0691934946179471,0.17442180646706,0.0518030495802845,-0.0691934946179471,0.17442180646706,0.0518030495802845,-0.0691934946179471,0.17442180646706
"recent_probes.proactive_interference_EZ_non_decision","150","1000",0.187074327366127,-0.00292909512758073,0.320507332008984,0.0500749758534671,-0.0731907794418445,0.174576159630427,0.0500749758534671,-0.0731907794418445,0.174576159630427,0.0500749758534671,-0.0731907794418445,0.174576159630427
"recent_probes.proactive_interference_EZ_non_decision","20","1000",0.153153952456904,-1.05805173494559,0.609986518642178,0.0283208020050125,-0.409958720330238,0.510884564352057,0.0283208020050125,-0.409958720330238,0.510884564352057,0.0283208020050125,-0.409958720330238,0.510884564352057
"recent_probes.proactive_interference_EZ_non_decision","30","1000",0.171949023221082,-0.54211167806067,0.525707467999234,0.0525451559934318,-0.305401709401709,0.394090858416945,0.0525451559934318,-0.305401709401709,0.394090858416945,0.0525451559934318,-0.305401709401709,0.394090858416945
"recent_probes.proactive_interference_EZ_non_decision","40","1000",0.182862256470983,-0.387275773582076,0.459997415140519,0.0586153380271028,-0.275957030353783,0.346645658263305,0.0586153380271028,-0.275957030353783,0.346645658263305,0.0586153380271028,-0.275957030353783,0.346645658263305
"recent_probes.proactive_interference_EZ_non_decision","50","1000",0.179127598868787,-0.272277368013063,0.429213609039643,0.0462111909644524,-0.225609756097561,0.308094231350046,0.0462111909644524,-0.225609756097561,0.308094231350046,0.0462111909644524,-0.225609756097561,0.308094231350046
"recent_probes.proactive_interference_EZ_non_decision","60","1000",0.181272994252399,-0.247039581534702,0.420470776320659,0.0532611842146664,-0.199229249011858,0.259039739114887,0.0532611842146664,-0.199229249011858,0.259039739114887,0.0532611842146664,-0.199229249011858,0.259039739114887
"recent_probes.proactive_interference_EZ_non_decision","70","1000",0.180085081236781,-0.203814830218344,0.398933415519797,0.0464322642458048,-0.173004950158201,0.259594826609889,0.0464322642458048,-0.173004950158201,0.259594826609889,0.0464322642458048,-0.173004950158201,0.259594826609889
"recent_probes.proactive_interference_EZ_non_decision","80","1000",0.186666405230829,-0.163619209156497,0.395089592634892,0.0503456114495023,-0.151177070811826,0.249197187337407,0.0503456114495023,-0.151177070811826,0.249197187337407,0.0503456114495023,-0.151177070811826,0.249197187337407
"recent_probes.proactive_interference_EZ_non_decision","90","1000",0.182334120756229,-0.145646447834211,0.382744888976982,0.052754140960994,-0.130454829109063,0.238610193771324,0.052754140960994,-0.130454829109063,0.238610193771324,0.052754140960994,-0.130454829109063,0.238610193771324
"recent_probes.proactive_interference_EZ_thresh","10","1000",-0.0152197442913859,-3.67031834728707,0.806635854354643,0,-0.673030303030303,0.673170995670995,0,-0.673030303030303,0.673170995670995,0,-0.673030303030303,0.673170995670995
"recent_probes.proactive_interference_EZ_thresh","100","1000",-0.0576506067836293,-0.512290343334378,0.274807826256137,-0.0150348183873779,-0.191994474819347,0.165281957625707,-0.0150348183873779,-0.191994474819347,0.165281957625707,-0.0150348183873779,-0.191994474819347,0.165281957625707
"recent_probes.proactive_interference_EZ_thresh","110","1000",-0.0547497506266394,-0.498580369593699,0.269811302460928,-0.0124510353449216,-0.182642138714056,0.160626667636162,-0.0124510353449216,-0.182642138714056,0.160626667636162,-0.0124510353449216,-0.182642138714056,0.160626667636162
"recent_probes.proactive_interference_EZ_thresh","120","1000",-0.065414153955646,-0.488745978225482,0.244675300430561,-0.0140603796191698,-0.176622297847481,0.157026918747426,-0.0140603796191698,-0.176622297847481,0.157026918747426,-0.0140603796191698,-0.176622297847481,0.157026918747426
"recent_probes.proactive_interference_EZ_thresh","130","1000",-0.0596888413503853,-0.468400015607538,0.242529182615067,-0.0096105540379114,-0.161932377966861,0.142198441118163,-0.0096105540379114,-0.161932377966861,0.142198441118163,-0.0096105540379114,-0.161932377966861,0.142198441118163
"recent_probes.proactive_interference_EZ_thresh","140","1000",-0.0659449181910338,-0.462176298355032,0.194285163347159,-0.0190605030859061,-0.169658342882357,0.113875247508529,-0.0190605030859061,-0.169658342882357,0.113875247508529,-0.0190605030859061,-0.169658342882357,0.113875247508529
"recent_probes.proactive_interference_EZ_thresh","150","1000",-0.0624762529221681,-0.375675669934978,0.185692411926618,-0.0136819255393047,-0.139971309657783,0.114005211964318,-0.0136819255393047,-0.139971309657783,0.114005211964318,-0.0136819255393047,-0.139971309657783,0.114005211964318
"recent_probes.proactive_interference_EZ_thresh","20","1000",-0.0644497684896917,-1.74091775703171,0.58180455602209,-0.0165118679050568,-0.475799793601651,0.445198197700132,-0.0165118679050568,-0.475799793601651,0.445198197700132,-0.0165118679050568,-0.475799793601651,0.445198197700132
"recent_probes.proactive_interference_EZ_thresh","30","1000",-0.0693130287411804,-1.19251978423251,0.51166332548611,-0.0176984126984127,-0.36617094017094,0.384760869565218,-0.0176984126984127,-0.36617094017094,0.384760869565218,-0.0176984126984127,-0.36617094017094,0.384760869565218
"recent_probes.proactive_interference_EZ_thresh","40","1000",-0.0644975720140306,-1.1557618839838,0.449167110370891,-0.0149732620320856,-0.349245461014318,0.306906830914184,-0.0149732620320856,-0.349245461014318,0.306906830914184,-0.0149732620320856,-0.349245461014318,0.306906830914184
"recent_probes.proactive_interference_EZ_thresh","50","1000",-0.0712145491555488,-0.91189962401347,0.410424681001682,-0.0234777889911185,-0.278755085743286,0.265138359938416,-0.0234777889911185,-0.278755085743286,0.265138359938416,-0.0234777889911185,-0.278755085743286,0.265138359938416
"recent_probes.proactive_interference_EZ_thresh","60","1000",-0.069457928106483,-0.764177861440201,0.39199465761945,-0.0138067076969548,-0.268587806075252,0.250445719394477,-0.0138067076969548,-0.268587806075252,0.250445719394477,-0.0138067076969548,-0.268587806075252,0.250445719394477
"recent_probes.proactive_interference_EZ_thresh","70","1000",-0.0611890145640373,-0.72249492031243,0.340735047687631,-0.0135120979041124,-0.247905757213106,0.211920607123207,-0.0135120979041124,-0.247905757213106,0.211920607123207,-0.0135120979041124,-0.247905757213106,0.211920607123207
"recent_probes.proactive_interference_EZ_thresh","80","1000",-0.0645099999403339,-0.707915808160649,0.315658457683667,-0.0160140268848626,-0.235362552816395,0.193361967095626,-0.0160140268848626,-0.235362552816395,0.193361967095626,-0.0160140268848626,-0.235362552816395,0.193361967095626
"recent_probes.proactive_interference_EZ_thresh","90","1000",-0.0580780333554172,-0.587173289631927,0.298164089864311,-0.0105075126804714,-0.198850753209077,0.183509675835676,-0.0105075126804714,-0.198850753209077,0.183509675835676,-0.0105075126804714,-0.198850753209077,0.183509675835676
"recent_probes.proactive_interference_hddm_drift","10","1000",-0.107642477129541,-2.77181580446173,0.664175182668385,-0.0714285714285714,-0.660757575757576,0.551818181818181,-0.0714285714285714,-0.660757575757576,0.551818181818181,-0.0714285714285714,-0.660757575757576,0.551818181818181
"recent_probes.proactive_interference_hddm_drift","100","1000",-0.131347625076022,-0.470908670811074,0.157825584366903,-0.0796075476969492,-0.221856722526942,0.0790510071924125,-0.0796075476969492,-0.221856722526942,0.0790510071924125,-0.0796075476969492,-0.221856722526942,0.0790510071924125
"recent_probes.proactive_interference_hddm_drift","110","1000",-0.118755506396065,-0.463074761830904,0.145117193352355,-0.0759443870691167,-0.218732393060341,0.0803564181871276,-0.0759443870691167,-0.218732393060341,0.0803564181871276,-0.0759443870691167,-0.218732393060341,0.0803564181871276
"recent_probes.proactive_interference_hddm_drift","120","1000",-0.122573940371483,-0.458571400347985,0.119433440017733,-0.0728090723215433,-0.219042626176405,0.0593675986961845,-0.0728090723215433,-0.219042626176405,0.0593675986961845,-0.0728090723215433,-0.219042626176405,0.0593675986961845
"recent_probes.proactive_interference_hddm_drift","130","1000",-0.128582577672424,-0.423158771307838,0.112413440573418,-0.0755384621187863,-0.208675007469929,0.0549473775580083,-0.0755384621187863,-0.208675007469929,0.0549473775580083,-0.0755384621187863,-0.208675007469929,0.0549473775580083
"recent_probes.proactive_interference_hddm_drift","140","1000",-0.132933110848906,-0.417635154187911,0.0940355068381028,-0.0803729053155872,-0.195208047637705,0.0425007044485928,-0.0803729053155872,-0.195208047637705,0.0425007044485928,-0.0803729053155872,-0.195208047637705,0.0425007044485928
"recent_probes.proactive_interference_hddm_drift","150","1000",-0.133272246100198,-0.398399991070261,0.0835124494409657,-0.0772730289982166,-0.200112718726752,0.0373194671820495,-0.0772730289982166,-0.200112718726752,0.0373194671820495,-0.0772730289982166,-0.200112718726752,0.0373194671820495
"recent_probes.proactive_interference_hddm_drift","20","1000",-0.128186677621824,-1.36252929514939,0.508041013370223,-0.0711429308565532,-0.484256965944273,0.389071207430341,-0.0711429308565532,-0.484256965944273,0.389071207430341,-0.0711429308565532,-0.484256965944273,0.389071207430341
"recent_probes.proactive_interference_hddm_drift","30","1000",-0.115778595035085,-1.03590157647368,0.427373378085278,-0.0778388278388278,-0.4123236284788,0.293913793103448,-0.0778388278388278,-0.4123236284788,0.293913793103448,-0.0778388278388278,-0.4123236284788,0.293913793103448
"recent_probes.proactive_interference_hddm_drift","40","1000",-0.140951619673454,-0.809431678781767,0.2906758234725,-0.080548128342246,-0.339657619804679,0.206184110007639,-0.080548128342246,-0.339657619804679,0.206184110007639,-0.080548128342246,-0.339657619804679,0.206184110007639
"recent_probes.proactive_interference_hddm_drift","50","1000",-0.133949745224587,-0.768162732203531,0.290184594297814,-0.0792747383076368,-0.307142353770261,0.187547598205493,-0.0792747383076368,-0.307142353770261,0.187547598205493,-0.0792747383076368,-0.307142353770261,0.187547598205493
"recent_probes.proactive_interference_hddm_drift","60","1000",-0.140472242978563,-0.712038761243341,0.262334915066885,-0.0808025365557879,-0.306614401491822,0.17237800120048,-0.0808025365557879,-0.306614401491822,0.17237800120048,-0.0808025365557879,-0.306614401491822,0.17237800120048
"recent_probes.proactive_interference_hddm_drift","70","1000",-0.120571242170918,-0.653669385095194,0.211603238472593,-0.0765006002400961,-0.276873522841399,0.11528733649182,-0.0765006002400961,-0.276873522841399,0.11528733649182,-0.0765006002400961,-0.276873522841399,0.11528733649182
"recent_probes.proactive_interference_hddm_drift","80","1000",-0.116508743948681,-0.586403604258614,0.194398048602194,-0.0721933089365954,-0.261373059289904,0.11452273929138,-0.0721933089365954,-0.261373059289904,0.11452273929138,-0.0721933089365954,-0.261373059289904,0.11452273929138
"recent_probes.proactive_interference_hddm_drift","90","1000",-0.128489551818887,-0.555990494554611,0.184629948234485,-0.0748784558953662,-0.237257022734449,0.105546970055157,-0.0748784558953662,-0.237257022734449,0.105546970055157,-0.0748784558953662,-0.237257022734449,0.105546970055157
"shape_matching.EZ_drift","10","1000",0.711193792526766,-0.351469457165466,0.926296429417913,0.547619047619048,-0.20030303030303,0.891136363636364,0.547619047619048,-0.20030303030303,0.891136363636364,0.547619047619048,-0.20030303030303,0.891136363636364
"shape_matching.EZ_drift","100","1000",0.709133414884583,0.602013704745953,0.790433858881776,0.534230365772367,0.382988941717492,0.66005248884612,0.534230365772367,0.382988941717492,0.66005248884612,0.534230365772367,0.382988941717492,0.66005248884612
"shape_matching.EZ_drift","110","1000",0.710796944650625,0.610762633346257,0.778714039477833,0.533333568496793,0.412011177256856,0.640913108930492,0.533333568496793,0.412011177256856,0.640913108930492,0.533333568496793,0.412011177256856,0.640913108930492
"shape_matching.EZ_drift","120","1000",0.706996579256729,0.619297381322301,0.774431995040333,0.534463215919889,0.41389668318543,0.633482463437504,0.534463215919889,0.41389668318543,0.633482463437504,0.534463215919889,0.41389668318543,0.633482463437504
"shape_matching.EZ_drift","130","1000",0.706743269880852,0.613014143639018,0.773217141591084,0.530980289722576,0.415228795896849,0.635268800144213,0.530980289722576,0.415228795896849,0.635268800144213,0.530980289722576,0.415228795896849,0.635268800144213
"shape_matching.EZ_drift","140","1000",0.708297170124188,0.625904726965978,0.773562767120942,0.533632358522442,0.423490718889789,0.630063722379467,0.533632358522442,0.423490718889789,0.630063722379467,0.533632358522442,0.423490718889789,0.630063722379467
"shape_matching.EZ_drift","150","1000",0.706589372462242,0.623019270435685,0.771749512407523,0.529977676108572,0.427439638364392,0.632256479692465,0.529977676108572,0.427439638364392,0.632256479692465,0.529977676108572,0.427439638364392,0.632256479692465
"shape_matching.EZ_drift","20","1000",0.715236972511941,0.278266768948035,0.879412279716863,0.541950464396285,0.127389705882353,0.803079389650597,0.541950464396285,0.127389705882353,0.803079389650597,0.541950464396285,0.127389705882353,0.803079389650597
"shape_matching.EZ_drift","30","1000",0.704472786336054,0.413489454393435,0.849113611575901,0.533668477116753,0.196279477196885,0.760019230769231,0.533668477116753,0.196279477196885,0.760019230769231,0.533668477116753,0.196279477196885,0.760019230769231
"shape_matching.EZ_drift","40","1000",0.712043992422365,0.496013540826716,0.83217956210723,0.541617328749681,0.275381558028616,0.729132325217477,0.541617328749681,0.275381558028616,0.729132325217477,0.541617328749681,0.275381558028616,0.729132325217477
"shape_matching.EZ_drift","50","1000",0.715068289292683,0.517969372234664,0.826035508757978,0.534224302828954,0.310782241014799,0.707739547038328,0.534224302828954,0.310782241014799,0.707739547038328,0.534224302828954,0.310782241014799,0.707739547038328
"shape_matching.EZ_drift","60","1000",0.703398272149235,0.536901199016711,0.809452983992965,0.528238443640849,0.326825039163878,0.689229812679789,0.528238443640849,0.326825039163878,0.689229812679789,0.528238443640849,0.326825039163878,0.689229812679789
"shape_matching.EZ_drift","70","1000",0.712348968384429,0.560364019134666,0.806809445683022,0.53490838302159,0.345612640535508,0.682980651767239,0.53490838302159,0.345612640535508,0.682980651767239,0.53490838302159,0.345612640535508,0.682980651767239
"shape_matching.EZ_drift","80","1000",0.708408836865998,0.584699557535322,0.79480356678434,0.532797048052535,0.381026023562706,0.671663699986107,0.532797048052535,0.381026023562706,0.671663699986107,0.532797048052535,0.381026023562706,0.671663699986107
"shape_matching.EZ_drift","90","1000",0.709410828438552,0.591562963588052,0.79262640269838,0.53248639321007,0.381291393253366,0.664810120553693,0.53248639321007,0.381291393253366,0.664810120553693,0.53248639321007,0.381291393253366,0.664810120553693
"shape_matching.EZ_non_decision","10","1000",0.714138894042988,0.0315760000406321,0.919332856503706,0.6,-0.0167045454545455,0.9,0.6,-0.0167045454545455,0.9,0.6,-0.0167045454545455,0.9
"shape_matching.EZ_non_decision","100","1000",0.647228006708472,0.515489321644566,0.78262871293624,0.603370221327967,0.497280377066794,0.700405497405015,0.603370221327967,0.497280377066794,0.700405497405015,0.603370221327967,0.497280377066794,0.700405497405015
"shape_matching.EZ_non_decision","110","1000",0.642999344032037,0.522310129391776,0.770846815118978,0.604163963950773,0.494158236500342,0.696601372644677,0.604163963950773,0.494158236500342,0.696601372644677,0.604163963950773,0.494158236500342,0.696601372644677
"shape_matching.EZ_non_decision","120","1000",0.636932180168283,0.526398805943765,0.770093289028121,0.601521999495493,0.502580585602184,0.689323745723603,0.601521999495493,0.502580585602184,0.689323745723603,0.601521999495493,0.502580585602184,0.689323745723603
"shape_matching.EZ_non_decision","130","1000",0.632916706188898,0.53339137989457,0.766811186601768,0.602187840672834,0.514015461754906,0.687932817218161,0.602187840672834,0.514015461754906,0.687932817218161,0.602187840672834,0.514015461754906,0.687932817218161
"shape_matching.EZ_non_decision","140","1000",0.633852766842438,0.54203170256976,0.766118020344632,0.60280078665996,0.517285445695078,0.683937814390902,0.60280078665996,0.517285445695078,0.683937814390902,0.60280078665996,0.517285445695078,0.683937814390902
"shape_matching.EZ_non_decision","150","1000",0.633264560855118,0.552781921978873,0.756967019474626,0.602511115753036,0.522563982621684,0.679505610098177,0.602511115753036,0.522563982621684,0.679505610098177,0.602511115753036,0.522563982621684,0.679505610098177
"shape_matching.EZ_non_decision","20","1000",0.696121310349634,0.276489819448617,0.876156175898616,0.597781217750258,0.222751547987616,0.82359068627451,0.597781217750258,0.222751547987616,0.82359068627451,0.597781217750258,0.222751547987616,0.82359068627451
"shape_matching.EZ_non_decision","30","1000",0.681968405061859,0.359491186172226,0.85006977682122,0.602649572649572,0.33904347826087,0.782057692307692,0.602649572649572,0.33904347826087,0.782057692307692,0.602649572649572,0.33904347826087,0.782057692307692
"shape_matching.EZ_non_decision","40","1000",0.686189877761265,0.395571174513754,0.843559556849066,0.606222943722943,0.389438020908609,0.769842968345696,0.606222943722943,0.389438020908609,0.769842968345696,0.606222943722943,0.389438020908609,0.769842968345696
"shape_matching.EZ_non_decision","50","1000",0.668267017833349,0.429108701928508,0.813729989881866,0.598233162186651,0.409732645403377,0.735909820282413,0.598233162186651,0.409732645403377,0.735909820282413,0.598233162186651,0.409732645403377,0.735909820282413
"shape_matching.EZ_non_decision","60","1000",0.668353614777433,0.454737224331822,0.809515868305571,0.599253855388309,0.426606676389334,0.73279424049916,0.599253855388309,0.426606676389334,0.73279424049916,0.599253855388309,0.426606676389334,0.73279424049916
"shape_matching.EZ_non_decision","70","1000",0.669129687498597,0.473396763973392,0.804255693339347,0.604039006991282,0.458365430506108,0.73222867279471,0.604039006991282,0.458365430506108,0.73222867279471,0.604039006991282,0.458365430506108,0.73222867279471
"shape_matching.EZ_non_decision","80","1000",0.662629436376094,0.483040959194247,0.794542237611168,0.602286677494901,0.473211647495477,0.7111621772329,0.602286677494901,0.473211647495477,0.7111621772329,0.602286677494901,0.473211647495477,0.7111621772329
"shape_matching.EZ_non_decision","90","1000",0.639995593288234,0.505789677741493,0.788743416678059,0.601548370072364,0.489279693007194,0.713858235539511,0.601548370072364,0.489279693007194,0.713858235539511,0.601548370072364,0.489279693007194,0.713858235539511
"shape_matching.EZ_thresh","10","1000",0.669375242028915,-0.234286320491362,0.937361454783415,0.533333333333333,-0.176060606060606,0.903073593073593,0.533333333333333,-0.176060606060606,0.903073593073593,0.533333333333333,-0.176060606060606,0.903073593073593
"shape_matching.EZ_thresh","100","1000",0.64272565014887,0.518003848081661,0.747835566783348,0.514139323118197,0.375432371897199,0.642243504705021,0.514139323118197,0.375432371897199,0.642243504705021,0.514139323118197,0.375432371897199,0.642243504705021
"shape_matching.EZ_thresh","110","1000",0.643433799448945,0.533772751322015,0.751387140685569,0.515161323944054,0.380039649168021,0.640942273931032,0.515161323944054,0.380039649168021,0.640942273931032,0.515161323944054,0.380039649168021,0.640942273931032
"shape_matching.EZ_thresh","120","1000",0.640848424610228,0.514040459961962,0.74421377415389,0.514091406779615,0.383402195971195,0.633567814731508,0.514091406779615,0.383402195971195,0.633567814731508,0.514091406779615,0.383402195971195,0.633567814731508
"shape_matching.EZ_thresh","130","1000",0.644137262649012,0.543715227060984,0.737089160712355,0.513069279306849,0.395650883574376,0.622820634611421,0.513069279306849,0.395650883574376,0.622820634611421,0.513069279306849,0.395650883574376,0.622820634611421
"shape_matching.EZ_thresh","140","1000",0.638925656614979,0.538802802525936,0.729816072429315,0.51146196564639,0.405884583358116,0.619262266211123,0.51146196564639,0.405884583358116,0.619262266211123,0.51146196564639,0.405884583358116,0.619262266211123
"shape_matching.EZ_thresh","150","1000",0.641781238995287,0.543221630695386,0.723343040034258,0.512141659341194,0.408242143550699,0.611651192578089,0.512141659341194,0.408242143550699,0.611651192578089,0.512141659341194,0.408242143550699,0.611651192578089
"shape_matching.EZ_thresh","20","1000",0.657799376724928,0.21500344438516,0.878480297845475,0.510835913312694,0.0754276315789474,0.812329721362229,0.510835913312694,0.0754276315789474,0.812329721362229,0.510835913312694,0.0754276315789474,0.812329721362229
"shape_matching.EZ_thresh","30","1000",0.643345448246055,0.331189685492904,0.849260325965316,0.50615763546798,0.15929802955665,0.763429487179487,0.50615763546798,0.15929802955665,0.763429487179487,0.50615763546798,0.15929802955665,0.763429487179487
"shape_matching.EZ_thresh","40","1000",0.647640075348318,0.396519321832598,0.823653766411306,0.520079556457265,0.240331761438572,0.734776477392576,0.520079556457265,0.240331761438572,0.734776477392576,0.520079556457265,0.240331761438572,0.734776477392576
"shape_matching.EZ_thresh","50","1000",0.648651358443966,0.422184029774459,0.795495908949049,0.519691930673478,0.249879865920108,0.716563148020144,0.519691930673478,0.249879865920108,0.716563148020144,0.519691930673478,0.249879865920108,0.716563148020144
"shape_matching.EZ_thresh","60","1000",0.647207534910996,0.452237024224721,0.789721588192953,0.514210723142171,0.298299689687196,0.693142097264437,0.514210723142171,0.298299689687196,0.693142097264437,0.514210723142171,0.298299689687196,0.693142097264437
"shape_matching.EZ_thresh","70","1000",0.643851333556424,0.485021414395703,0.772550579716162,0.506418837491009,0.341336421122942,0.670627241805813,0.506418837491009,0.341336421122942,0.670627241805813,0.506418837491009,0.341336421122942,0.670627241805813
"shape_matching.EZ_thresh","80","1000",0.653798228764364,0.491191093382233,0.766471803669581,0.523977534562212,0.34625105880965,0.670391126443788,0.523977534562212,0.34625105880965,0.670391126443788,0.523977534562212,0.34625105880965,0.670391126443788
"shape_matching.EZ_thresh","90","1000",0.643047874533547,0.503203535196873,0.761293426866274,0.510174785934554,0.361960034409027,0.655069383033062,0.510174785934554,0.361960034409027,0.655069383033062,0.510174785934554,0.361960034409027,0.655069383033062
"shape_matching.hddm_drift","10","1000",0.717320336940994,-0.269668458329716,0.914954229335557,0.539393939393939,-0.200606060606061,0.903030303030303,0.539393939393939,-0.200606060606061,0.903030303030303,0.539393939393939,-0.200606060606061,0.903030303030303
"shape_matching.hddm_drift","100","1000",0.711906061437989,0.613424814520815,0.787623041702031,0.539819617786883,0.401546932854907,0.655779605864854,0.539819617786883,0.401546932854907,0.655779605864854,0.539819617786883,0.401546932854907,0.655779605864854
"shape_matching.hddm_drift","110","1000",0.709451219426056,0.61322825074494,0.781327177519415,0.538254539738212,0.413228993938378,0.657450251749733,0.538254539738212,0.413228993938378,0.657450251749733,0.538254539738212,0.413228993938378,0.657450251749733
"shape_matching.hddm_drift","120","1000",0.709407281955113,0.624070540789968,0.784913921987654,0.539952779031199,0.425695368017458,0.651043629763588,0.539952779031199,0.425695368017458,0.651043629763588,0.539952779031199,0.425695368017458,0.651043629763588
"shape_matching.hddm_drift","130","1000",0.712025531158735,0.628171608985324,0.783763170735092,0.541712602455153,0.425872033200168,0.646605469509337,0.541712602455153,0.425872033200168,0.646605469509337,0.541712602455153,0.425872033200168,0.646605469509337
"shape_matching.hddm_drift","140","1000",0.711111269095207,0.637186174435647,0.775510814232031,0.541200310776508,0.438119911699281,0.635281074988553,0.541200310776508,0.438119911699281,0.635281074988553,0.541200310776508,0.438119911699281,0.635281074988553
"shape_matching.hddm_drift","150","1000",0.711099064069284,0.634608476198619,0.766962563992866,0.541964557299494,0.448464508565227,0.632552446976449,0.541964557299494,0.448464508565227,0.632552446976449,0.541964557299494,0.448464508565227,0.632552446976449
"shape_matching.hddm_drift","20","1000",0.717398237919185,0.28964574656923,0.874337486178753,0.543859649122807,0.126221620227038,0.81359022556391,0.543859649122807,0.126221620227038,0.81359022556391,0.543859649122807,0.126221620227038,0.81359022556391
"shape_matching.hddm_drift","30","1000",0.71584533147767,0.444891917651013,0.849789007694986,0.539961264788851,0.233206075533662,0.767401477832512,0.539961264788851,0.233206075533662,0.767401477832512,0.539961264788851,0.233206075533662,0.767401477832512
"shape_matching.hddm_drift","40","1000",0.711231807254177,0.489288148520825,0.825267358321919,0.540733934851582,0.288024335080786,0.72744918861973,0.540733934851582,0.288024335080786,0.72744918861973,0.540733934851582,0.288024335080786,0.72744918861973
